_id,id,name,year,duration,genre,actors,Up_System
2272,2273,The Twilight People,1972,81 min,"Adventure, Horror, Sci-Fi","John Ashley,Pat Woodell,Jan Merlin,Charles Macaulay",CM
2273,2274,Marvel Super Hero Adventures: Frost Fight!,2015,73 min,"Animation, Action, Adventure","Mick Wingert,Matthew Mercer,Travis Willingham,Fred Tatasciore",CM
2274,2275,Puppet Master: Axis Termination,2017,75 min,"Fantasy, Horror, Sci-Fi","George Appleby,Tonya Kay,Kevin Scott Allen,Tania Fox",CM
2275,2276,Teacher's Pet,2004,73 min,"Animation, Adventure, Comedy","Nathan Lane,Shaun Fleming,David Ogden Stiers,Kelsey Grammer",CM
2276,2277,Bela Lugosi Meets a Brooklyn Gorilla,1952,74 min,"Comedy, Horror, Sci-Fi","Bela Lugosi,Duke Mitchell,Sammy Petrillo,Charlita",CM
2277,2278,Strange Frame: Love & Sax,2012,98 min,"Animation, Crime, Music","Claudia Black,Tara Strong,Ron Glass,Cree Summer",CM
2278,2279,Mosquito-Man,2013,79 min,"Action, Adventure, Comedy","Michael Manasseri,Kimberley Kates,Jordan Trovillion,Lloyd Kaufman",CM
2279,2280,Super Space Fortress Macross,1984,114 min,"Animation, Action, Adventure","Arihiro Hase,Mari Iijima,Mika Doi,Michio Hazama",CM
2280,2281,13B: Fear Has a New Address,2009,146 min,"Drama, Horror, Mystery","Madhavan,Neetu Chandra,Poonam Dhillon,Saranya Ponvannan",CM
2281,2282,The Vindicator,1986,93 min,"Action, Sci-Fi, Thriller","David McIlwraith,Teri Austin,Richard Cox,Pam Grier",CM
2282,2283,Captain Nemo and the Underwater City,1969,105 min,"Adventure, Family, Fantasy","Robert Ryan,Chuck Connors,Nanette Newman,Luciana Paluzzi",CM
2283,2284,Patlabor 2: The Movie,1993,113 min,"Animation, Action, Drama","Mna Tominaga,Briony Glassco,Julie Ann Taylor,Toshio Furukawa",CM
2284,2285,Cat-Women of the Moon,1953,64 min,"Adventure, Sci-Fi","Sonny Tufts,Victor Jory,Marie Windsor,Susan Morrow",CM
2285,2286,Seattle Superstorm,2012,88 min,"Action, Adventure, Drama","Esai Morales,Ona Grauer,Jared Abrahamson,MacKenzie Porter",CM
2286,2287,Godzilla: Tokyo S.O.S.,2003,91 min,"Action, Adventure, Fantasy","Noboru Kaneko,Miho Yoshioka,Mickey Koga,Hiroshi Koizumi",CM
2287,2288,Journey to the Seventh Planet,1962,77 min,"Action, Adventure, Fantasy","John Agar,Carl Ottosen,Ove Sproge,Louis Miehe-Renard",CM
2288,2289,Beyond the Time Barrier,1960,75 min,"Romance, Sci-Fi","Robert Clarke,Darlene Tompkins,Arianne Ulmer,Vladimir Sokoloff",CM
2289,2290,The Invisible Maniac,1990,86 min,"Comedy, Horror, Sci-Fi","Noel Peters,Savannah,Stephanie Blake,Melissa Moore",CM
2290,2291,The Terminators,2009,89 min,"Action, Adventure, Horror","Jeremy London,A Martinez,Paul Logan,Lauren Walsh",CM
2291,2292,The Disappearance of Haruhi Suzumiya,2010,163 min,"Animation, Comedy, Drama","Aya Hirano,Tomokazu Sugita,Minori Chihara,Yko Got",CM
2292,2293,Metal Man,2008,87 min,"Action, Adventure, Sci-Fi","Reggie Bannister,Samuel Nathan Hoffmire,P. David Miller,Jill Shackelford",CM
2293,2294,"The World, The Flesh and The Devil",1959,95 min,"Drama, Romance, Sci-Fi","Harry Belafonte,Inger Stevens,Mel Ferrer",CM
2294,2295,Blade,2011,25 min,"Animation, Action, Horror","Kim Mai Guest,Harold Perrineau,JB Blanc,Steve Blum",CM
2295,2296,War of the Dead,2011,86 min,"Action, Adventure, Horror","Andrew Tiernan,Jouko Ahola,Samuel Vauramo,Mikko Leppilampi",CM
2296,2297,Appleseed,1988,71 min,"Animation, Action, Crime","Masako Katsuki,Yoshisada Sakaguchi,Toshiko Sawada,Toshio Furukawa",CM
2297,2298,Chemical Wedding,2008,109 min,"Horror, Mystery, Sci-Fi","Simon Callow,Kal Weber,Lucy Cudden,Jud Charlton",CM
2298,2299,The Invisible Kid,1988,95 min,"Comedy, Sci-Fi","Jay Underwood,Wallace Langham,Chynna Phillips,Mike Genovese",CM
2299,2300,Specimen,1996,85 min,Sci-Fi,"Mark-Paul Gosselaar,Douglas O'Keeffe,Ingrid Kavelaars,Andrew Jackson",CM
2300,2301,Full Eclipse,1993,93 min,"Crime, Horror, Sci-Fi","Mario Van Peebles,Patsy Kensit,Bruce Payne,Tony Denison",CM
2301,2302,Lego DC Super Hero Girls: Super-Villain High,2018,78 min,"Animation, Action, Adventure","Yvette Nicole Brown,Greg Cipes,Romi Dames,John DiMaggio",CM
2302,2303,Iru Mugan,2016,154 min,"Action, Sci-Fi, Thriller","Vikram,Nayanthara,Nithya Menon,Thambi Ramayya",CM
2303,2304,Stereo (Tile 3B of a CAEE Educational Mosaic),1969,65 min,Sci-Fi,"Ronald Mlodzik,Jack Messinger,Paul Mulholland,Iain Ewing",CM
2304,2305,The Brave Little Toaster Goes to Mars,1998,73 min,"Animation, Adventure, Family","Thurl Ravenscroft,Deanna Oliver,Eric Lloyd,Timothy Stack",CM
2305,2306,Transmorphers,2007,86 min,"Action, Sci-Fi, Thriller","Matthew Wolf,Amy Weber,Shaley Scott,Eliza Swenson",CM
2306,2307,Blue Demon,2004,95 min,"Action, Adventure, Comedy","Dedee Pfeiffer,Randall Batinkoff,Danny Woodburn,Josh Hammond",CM
2307,2308,Scared to Death,1980,93 min,"Horror, Sci-Fi","John Stinson,Diana Davidson,David Moses,Toni Jannotta",CM
2308,2309,Vampire Bats,2005,90 min,"Action, Adventure, Horror","Lucy Lawless,Dylan Neal,Liam Waite,Timothy Bottoms",CM
2309,2310,The Wild Blue Yonder,2005,80 min,Sci-Fi,"Brad Dourif,Donald Williams,Ellen Baker,Franklin Chang-Diaz",CM
2310,2311,The Alien Dead,1980,74 min,"Comedy, Horror, Sci-Fi","Buster Crabbe,Ray Roberts,Linda Lewis,George Kelsey",CM
2311,2312,Time Changer,2002,95 min,"Drama, Fantasy, Sci-Fi","D. David Morin,Gavin MacLeod,Hal Linden,Jennifer O'Neill",CM
2312,2313,Rocky and Bullwinkle,2014,9 min,"Animation, Short, Comedy","June Foray,Tom Kenny,Thomas Lennon,Robert Cait",CM
2313,2314,Stonados,2013,88 min,"Action, Adventure, Drama","Paul Johansson,Sebastian Spence,Miranda Frigon,Jessica McLeod",CM
2314,2315,Class of Nuke 'Em High Part II: Subhumanoid Meltdown,1991,90 min,"Comedy, Horror, Sci-Fi","Brick Bronsky,Lisa Gaye,Leesa Rowland,Michael Kurtz",CM
2315,2316,Age of Dinosaurs,2013,88 min,"Action, Adventure, Sci-Fi","Treat Williams,Ronny Cox,Jillian Rose Reed,Joshua Michael Allen",CM
2316,2317,Dollman vs. Demonic Toys,1993,64 min,"Action, Fantasy, Horror","Tim Thomerson,Tracy Scoggins,Melissa Behr,Phil Fondacaro",CM
2317,2318,Supersonic Man,1979,88 min,"Adventure, Comedy, Fantasy","Antonio Cantafora,Cameron Mitchell,Jos Luis Ayestarn,Diana Polakov",CM
2318,2319,Man Divided,2017,87 min,"Drama, Sci-Fi","Carsten Bjrnlund,Sofia Helin,Marijana Jankovic,Stina Ekblad",CM
2319,2320,Svengali,1931,81 min,"Drama, Horror, Romance","John Barrymore,Marian Marsh,Donald Crisp,Bramwell Fletcher",CM
2320,2321,The Maze,1953,80 min,"Drama, Fantasy, Horror","Richard Carlson,Veronica Hurst,Katherine Emery,Michael Pate",CM
2321,2322,C.H.O.M.P.S.,1979,89 min,"Comedy, Family, Sci-Fi","Wesley Eure,Valerie Bertinelli,Conrad Bain,Chuck McCann",CM
2322,2323,Terror Birds,2016,87 min,"Action, Adventure, Comedy","Jessica Lee Keller,Lindsey Sporrer,Greg Evigan,Leslie Easterbrook",CM
2323,2324,Who?,1974,93 min,"Mystery, Sci-Fi, Thriller","Elliott Gould,Trevor Howard,Joseph Bova,Edward Grover",CM
2324,2325,Pokmon the Movie: Destiny Deoxys,2004,98 min,"Animation, Action, Adventure","Veronica Taylor,Eric Stuart,Amy Birnbaum,Madeleine Blaustein",CM
2325,2326,Fact or Faked: Paranormal Files,2010,47 min,"Documentary, Sci-Fi","Austin Porter,Jael De Pardo,Ben Hansen,Devin Marble",CM
2326,2327,Deformed Monsters,1997,80 min,"Comedy, Fantasy, Horror","Rhonda Griffin,Justin Lauer,Bill Moynihan,Kristin Norton",CM
2327,2328,Lego Jurassic World,2015,25 min,"Action, Adventure, Comedy","Carlos Alazraqui,Troy Baker,John Eric Bentley,JB Blanc",CM
2328,2329,The Spider,1958,73 min,"Horror, Sci-Fi","Ed Kemmer,June Kenney,Eugene Persson,Gene Roth",CM
2329,2330,Voyage to the Prehistoric Planet,1965,74 min,"Adventure, Sci-Fi","Basil Rathbone,Faith Domergue,Marc Shannon,Christopher Brand",CM
2330,2331,Visioneers,2008,94 min,"Comedy, Drama, Sci-Fi","Zach Galifianakis,Judy Greer,Ma Maestro,Missi Pyle",CM
2331,2332,Amanda & the Alien,1995,96 min,"Comedy, Crime, Romance","Nicole Eggert,John Diehl,Michael Dorn,Stacy Keach",CM
2332,2333,Xtro 3: Watch the Skies,1995,90 min,"Horror, Sci-Fi","J. Marvin Campbell,Douglas Cavanaugh,Robert Culp,Andrew Divoff",CM
2333,2334,The Lost World,1925,106 min,"Adventure, Fantasy, Sci-Fi","Wallace Beery,Bessie Love,Lloyd Hughes,Lewis Stone",CM
2334,2335,Time Runner,1993,90 min,"Action, Adventure, Sci-Fi","Mark Hamill,Rae Dawn Chong,Brion James,Mark Baur",CM
2335,2336,Radar Men from the Moon,1952,167 min,"Action, Sci-Fi","George Wallace,Aline Towne,Roy Barcroft,William Bakewell",CM
2336,2337,Mutant Girls Squad,2010,89 min,"Comedy, Fantasy, Horror","Asami,Naoto Takenaka,Tak Sakaguchi,Yoshihiro Nishimura",CM
2337,2338,Black Scorpion II: Aftershock,1996,85 min,"Action, Crime, Fantasy","Joan Severance,Whip Hubley,Sherrie Rose,Stoney Jackson",CM
2338,2339,Petticoat Planet,1996,78 min,"Comedy, Romance, Sci-Fi","Elizabeth Kaitan,Troy Vincent,Lesli Kay,Betsy Lynn George",CM
2339,2340,Woman in the Moon,1929,95 min,"Comedy, Drama, Romance","Klaus Pohl,Willy Fritsch,Gustav von Wangenheim,Gerda Maurus",CM
2340,2341,Lucia,2013,135 min,"Drama, Romance, Sci-Fi","Sathish Neenasam,Sruthi Hariharan,Achyuth Kumar,Sabreen Baker",CM
2341,2342,Dr. M,1990,116 min,"Crime, Drama, Mystery","Alan Bates,Jennifer Beals,Jan Niklas,Hanns Zischler",CM
2342,2343,Beyond,2014,89 min,"Drama, Romance, Sci-Fi","Richard J. Danum,Gillian MacGregor,Paul Brannigan,Kristian Hart",CM
2343,2344,The Mysterious Island,1929,95 min,"Adventure, Romance, Sci-Fi","Lionel Barrymore,Jacqueline Gadsdon,Lloyd Hughes,Montagu Love",CM
2344,2345,Griff the Invisible,2010,90 min,"Comedy, Drama, Romance","Ryan Kwanten,Maeve Dermody,Marshall Napier,Patrick Brammall",CM
2345,2346,DC Super Hero Girls: Intergalactic Games,2017,77 min,"Animation, Action, Adventure","Yvette Nicole Brown,Greg Cipes,Romi Dames,Jessica DiCicco",CM
2346,2347,Roboshark,2015,87 min,"Action, Adventure, Comedy","Alexis Peterman,Matt Rippy,Nigel Barber,Vanessa Grasse",CM
2347,2348,Superman,1941,10 min,"Animation, Short, Action","Bud Collyer,Joan Alexander,Jackson Beck,Jack Mercer",CM
2348,2349,Creatures the World Forgot,1971,92 min,"Adventure, Horror, Sci-Fi","Julie Ege,Tony Bonner,Robin John,Brian O'Shaughnessy",CM
2349,2350,Lupin the 3rd: The Mystery of Mamo,1978,102 min,"Animation, Action, Adventure","Yasuo Yamada,Eiko Masuyama,Kiyoshi Kobayashi,Makio Inoue",CM
2350,2351,Chosen Survivors,1974,99 min,"Action, Adventure, Drama","Jackie Cooper,Alex Cord,Richard Jaeckel,Bradford Dillman",CM
2351,2352,Rubber's Lover,1996,91 min,"Horror, Sci-Fi","Nao,Norimizu Ameya,Yta Kawase,Mika Kunihiro",CM
2352,2353,Humans vs Zombies,2011,93 min,"Comedy, Horror, Sci-Fi","Christine Bently,Cody Callahan,David Blackwell,Alex Chandler",CM
2353,2354,Strange Behavior,1981,87 min,"Horror, Mystery, Sci-Fi","Michael Murphy,Louise Fletcher,Dan Shor,Fiona Lewis",CM
2354,2355,Frankenstein's Daughter,1958,85 min,"Horror, Romance, Sci-Fi","John Ashley,Sandra Knight,Donald Murphy,Sally Todd",CM
2355,2356,The Man Who Could Cheat Death,1959,83 min,"Drama, Horror, Sci-Fi","Anton Diffring,Hazel Court,Christopher Lee,Arnold Marl",CM
2356,2357,Splatter: Naked Blood,1996,76 min,"Horror, Sci-Fi","Misa Aika,Yumika Hayashi,Mika Kirihara,Sadao Abe",CM
2357,2358,Eva,2011,94 min,"Drama, Fantasy, Sci-Fi","Daniel Brhl,Marta Etura,Alberto Ammann,Claudia Vega",CM
2358,2359,Thumb Wars: The Phantom Cuticle,1999,29 min,"Short, Adventure, Comedy","Steve Oedekerk,Andrea Fears,Ross Shafer,Rob Paulsen",CM
2359,2360,Special,2006,81 min,"Comedy, Drama, Sci-Fi","Michael Rapaport,Paul Blackthorne,Josh Peck,Robert Baker",CM
2360,2361,He-Man and She-Ra: The Secret of the Sword,1985,100 min,"Animation, Action, Adventure","John Erwin,Melendy Britt,Alan Oppenheimer,Linda Gary",CM
2361,2362,Scanner Cop,1994,95 min,"Horror, Sci-Fi","Daniel Quinn,Darlanne Fluegel,Richard Grove,Mark Rolston",CM
2362,2363,The Savage Bees,1976,90 min,"Horror, Sci-Fi, Thriller","Ben Johnson,Michael Parks,Paul Hecht,Gretchen Corbett",CM
2363,2364,I Married a Monster from Outer Space,1958,78 min,"Horror, Sci-Fi","Tom Tryon,Gloria Talbott,Peter Baldwin,Robert Ivers",CM
2364,2365,Hoshi no koe,2002,25 min,"Animation, Short, Drama","Mika Shinohara,Makoto Shinkai,Sumi Mutoh,Chihiro Suzuki",CM
2365,2366,Caught,2017,86 min,"Horror, Sci-Fi","April Pearson,Cian Barry,Aaron Davis,Mickey Sumner",CM
2366,2367,Jersey Shore Shark Attack,2012,87 min,"Action, Adventure, Comedy","Jack Scalia,Jeremy Luke,Joseph Russo,Daniel Booko",CM
2367,2368,Cyber Tracker,1994,91 min,"Action, Sci-Fi","Don Wilson,Richard Norton,Stacie Foster,Joseph Ruskin",CM
2368,2369,Blackenstein,1973,87 min,"Horror, Sci-Fi","John Hart,Ivory Stone,Joe De Sue,Roosevelt Jackson",CM
2369,2370,"The Phantom from 10,000 Leagues",1955,81 min,"Horror, Sci-Fi","Kent Taylor,Cathy Downs,Michael Whalen,Helene Stanton",CM
2370,2371,Speckles: The Tarbosaurus,2012,88 min,"Animation, Adventure, Sci-Fi","Goo Ja-Hyeong,Hyung-Suk Lee,Sin Yong-woo",CM
2371,2372,Altered Perception,2017,79 min,"Fantasy, Mystery, Sci-Fi","Jon Huertas,Jennifer Blanc-Biehn,Mark Burnham,Jade Tailor",CM
2372,2373,Star Knight,1985,90 min,"Adventure, Fantasy, Sci-Fi","Klaus Kinski,Harvey Keitel,Fernando Rey,Maria Lamor",CM
2373,2374,Scourge,2008,92 min,"Horror, Mystery, Sci-Fi","Russell Ferrier,Robyn Ledoux,Nic Rhind,Jason Harder",CM
2374,2375,The Final Programme,1973,81 min,Sci-Fi,"Jon Finch,Jenny Runacre,Sterling Hayden,Harry Andrews",CM
2375,2376,Rainbow Brite and the Star Stealer,1985,85 min,"Animation, Adventure, Family","Bettina Bush,Pat Fraley,Peter Cullen,Robbie Lee",CM
2376,2377,Metamorphosis,1990,92 min,"Horror, Sci-Fi","Gene LeBrock,Catherine Baranov,Harry Cason,David Wicker",CM
2377,2378,Raptor,2001,81 min,"Action, Horror, Sci-Fi","Eric Roberts,Corbin Bernsen,Melissa Brasselle,Tim Abell",CM
2378,2379,Philadelphia Experiment II,1993,97 min,"Action, Adventure, Sci-Fi","Brad Johnson,Marjean Holden,Gerrit Graham,John Christian Graas",CM
2379,2380,Alien Apocalypse,2005,88 min,"Adventure, Sci-Fi","Bruce Campbell,Rene O'Connor,Remington Franklin,Michael Cory Davis",CM
2380,2381,The Return of Captain Invincible,1983,90 min,"Musical, Fantasy, Comedy","Alan Arkin,Christopher Lee,Kate Fitzpatrick,Bill Hunter",CM
2381,2382,Bud Abbott Lou Costello Meet the Invisible Man,1951,82 min,"Comedy, Horror, Sci-Fi","Bud Abbott,Lou Costello,Nancy Guild,Arthur Franz",CM
2382,2383,Lorca and the Outlaws,1984,84 min,Sci-Fi,"John Tarrant,Donogh Rees,Deep Roy,Ralph Cotterill",CM
2383,2384,Babylon 5: In the Beginning,1998,94 min,"Action, Adventure, Drama","Bruce Boxleitner,Mira Furlan,Richard Biggs,Andreas Katsulas",CM
2384,2385,Firehead,1991,88 min,"Action, Sci-Fi, Thriller","Christopher Plummer,Chris Lemmon,Brett Porter,Gretchen Becker",CM
2385,2386,The Penitent Man,2010,92 min,"Drama, Sci-Fi","Lance Henriksen,Lathrop Walker,Andrew Keegan,Melissa Roberts",CM
2386,2387,Dominion,2015,83 min,"Action, Sci-Fi, Thriller","Barry Lynch,Travis Hammer,Christine Jolle,Booboo Stewart",CM
2387,2388,Tobor the Great,1954,77 min,Sci-Fi,"Charles Drake,Karin Booth,Billy Chapin,Taylor Holmes",CM
2388,2389,Jurassic Prey,2015,87 min,"Action, Adventure, Comedy","Danielle Donahue,Jeff Kirkendall,Bob Dennis,James Carolus",CM
2389,2390,Xtro II: The Second Encounter,1990,92 min,"Horror, Sci-Fi","Jan-Michael Vincent,Paul Koslo,Tara Buckman,Jano Frandsen",CM
2390,2391,Monster on the Campus,1958,77 min,"Horror, Sci-Fi","Arthur Franz,Joanna Moore,Judson Pratt,Nancy Walters",CM
2391,2392,The Dark,1993,87 min,"Horror, Sci-Fi","Stephen McHattie,Scott Wickware,Brion James,Desmond Campbell",CM
2392,2393,Hardwired,2009,94 min,"Action, Sci-Fi","Cuba Gooding Jr.,Val Kilmer,Michael Ironside,Tatiana Maslany",CM
2393,2394,Doomsday Book,2012,115 min,"Comedy, Drama, Fantasy","Doona Bae,Joon-ho Bong,Ji-hee Jin,Yun-hie Jo",CM
2394,2395,They Crawl,2001,93 min,"Horror, Sci-Fi, Thriller","Daniel Cosgrove,Tamara Davies,Dennis Boutsikaris,Ken Lerner",CM
2395,2396,LEGO Marvel Super Heroes - Guardians of the Galaxy: The Thanos Threat,2017,22 min,"Animation, Short, Action","Jonathan Adams,Trevor Devall,Will Friedle,Jennifer Hale",CM
2396,2397,Mr. Stitch,1995,94 min,Sci-Fi,"Rutger Hauer,Wil Wheaton,Stevo Polyi,Rowland Wafford",CM
2397,2398,The Lotus,2015,85 min,"Action, Horror, Sci-Fi","Sami Reynolds,Ryan Houston,Carl Bailey,Raymond Tostado",CM
2398,2399,Spiders II: Breeding Ground,2001,96 min,"Action, Horror, Sci-Fi","Stephanie Niznik,Greg Cromer,Daniel Quinn,Richard Moll",CM
2399,2400,It!,1967,96 min,"Horror, Sci-Fi","Roddy McDowall,Jill Haworth,Paul Maxwell,Aubrey Richards",CM
2400,2401,Dune Warriors,1990,80 min,"Action, Adventure, Sci-Fi","David Carradine,Rick Hill,Luke Askew,Jillian McWhirter",CM
2401,2402,Teenage Space Vampires,1999,90 min,"Action, Sci-Fi","Robin Dunne,Mac Fyfe,James Kee,Lindy Booth",CM
2402,2403,Stormageddon,2015,90 min,"Action, Drama, Sci-Fi","John Hennigan,Eve Mauro,Joseph Gatt,Robert Blanche",CM
2403,2404,Blue Flame,1993,88 min,"Drama, Sci-Fi","Charley Hayward,Jad Mager,Kerri Green,Brian Wimmer",CM
2404,2405,The Demented,2013,92 min,"Horror, Sci-Fi","Kayla Ewell,Richard Kohnke,Ashlee Brian,Brittney Alger",CM
2405,2406,A Little Bit Zombie,2012,87 min,"Comedy, Horror, Sci-Fi","Kristopher Turner,Yan-Kay Crystal Lowe,Shawn Roberts,Kristen Hager",CM
2406,2407,Super Shark,2011,87 min,"Action, Adventure, Comedy","Tim Abell,Catherine Annette,Ashley Carr,Rick Cramer",CM
2407,2408,The Invisible Woman,1940,72 min,"Comedy, Romance, Sci-Fi","Virginia Bruce,John Barrymore,John Howard,Charles Ruggles",CM
2408,2409,Time Toys,2016,87 min,"Family, Sci-Fi","Griffin Cleveland,Josie Totah,Jaden Betts,Samuel Gilbert",CM
2409,2410,Evolver,1995,87 min,"Action, Horror, Sci-Fi","Ethan Embry,Cassidy Rae,Nassira Nicola,Chance Quinn",CM
2410,2411,Lego: The Adventures of Clutch Powers,2010,78 min,"Animation, Action, Adventure","Ryan McPartlin,Yvonne Strahovski,Paul Michael Glaser,Roger Rose",CM
2411,2412,Haunters,2010,100 min,"Action, Sci-Fi, Thriller","Dong-won Gang,Soo Go,Da-kyeong Yoon,Duk-moon Choi",CM
2412,2413,The Last Man on Planet Earth,1999,89 min,"Action, Romance, Sci-Fi","Julie Bowen,Paul Francis,Tamlyn Tomita,L. Scott Caldwell",CM
2413,2414,Bad Channels,1992,88 min,"Comedy, Horror, Music","Robert Factor,Martha Quinn,Aaron Lustig,Michael Huddleston",CM
2414,2415,Frankenstein Conquers the World,1965,87 min,"Horror, Sci-Fi","Tadao Takashima,Nick Adams,Kumi Mizuno,Yoshio Tsuchiya",CM
2415,2416,Pretty Cool,2006,92 min,"Comedy, Sci-Fi","Will Burke,Alexis Thorpe,Gerard Karsenty,Amy Brassette",CM
2416,2417,Manborg,2011,60 min,"Action, Adventure, Comedy","Matthew Kennedy,Adam Brooks,Meredith Sweeney,Conor Sweeney",CM
2417,2418,Taeter City,2012,72 min,"Action, Horror, Sci-Fi","Monica Muoz,Santiago Ortaez,Wilmar Zimosa,Giulio De Santi",CM
2418,2419,The Girl from Starship Venus,1975,82 min,"Comedy, Sci-Fi","Monika Ringwald,Mark Jones,Andrew Grant,Tony Kenyon",CM
2419,2420,Infected,2013,95 min,"Action, Horror, Sci-Fi","Michael Madsen,William Forsythe,Christy Carlson Romano,Tom DeNucci",CM
2420,2421,Alien Trespass,2009,90 min,"Comedy, Horror, Sci-Fi","Eric McCormack,Jenni Baird,Robert Patrick,Dan Lauria",CM
2421,2422,Carnosaur 2,1995,83 min,"Action, Horror, Sci-Fi","John Savage,Cliff De Young,Don Stroud,Rick Dean",CM
2422,2423,Terminal Invasion,2002,90 min,"Action, Mystery, Sci-Fi","Bruce Campbell,Chase Masterson,C. David Johnson,Kedar Brown",CM
2423,2424,The Power,1968,108 min,"Thriller, Sci-Fi","George Hamilton,Suzanne Pleshette,Richard Carlson,Yvonne De Carlo",CM
2424,2425,Prey,1977,85 min,"Horror, Sci-Fi","Barry Stokes,Sally Faulkner,Glory Annen,Sandy Chinney",CM
2425,2426,The Monster That Challenged the World,1957,84 min,"Horror, Sci-Fi","Tim Holt,Audrey Dalton,Hans Conried,Barbara Darrow",CM
2426,2427,Chernaya Molniya,2009,102 min,"Action, Sci-Fi, Thriller","Grigoriy Dobrygin,Ekaterina Vilkova,Viktor Verzhbitskiy,Valeriy Zolotukhin",CM
2427,2428,Transformers Prime Beast Hunters: Predacons Rising,2013,65 min,"Animation, Action, Family","Peter Cullen,Frank Welker,Steve Blum,Jeffrey Combs",CM
2428,2429,Alien Predator,1986,90 min,"Drama, Horror, Sci-Fi","Dennis Christopher,Martin Hewitt,Lynn-Holly Johnson,Luis Prendes",CM
2429,2430,Dragon Ball Z: Broly - Second Coming,1994,48 min,"Animation, Action, Adventure","Masako Nozawa,Mayumi Tanaka,Takeshi Kusao,Yko Minaguchi",CM
2430,2431,Class of 1999 II: The Substitute,1994,87 min,"Action, Horror, Sci-Fi","Sasha Mitchell,Caitlin Dulany,Nick Cassavetes,Gregory West",CM
2431,2432,Plague,1979,88 min,"Sci-Fi, Drama, Thriller","Daniel Pilon,Kate Reid,Cline Lomez,Michael J. Reynolds",CM
2432,2433,Night Skies,2007,85 min,"Horror, Sci-Fi, Thriller","Jason Connery,A.J. Cook,George Stults,Ashley Peldon",CM
2433,2434,Spriggan,1998,90 min,"Animation, Action, Adventure","Shotaro Morikubo,Ryuji Aigase,Takehito Koyasu,Katsumi Suzuki",CM
2434,2435,Sinbad and the Minotaur,2011,88 min,"Adventure, Fantasy, Sci-Fi","Manu Bennett,Holly Brisley,Brad McMurray,Steven Grives",CM
2435,2436,How to Make a Monster,1958,73 min,"Horror, Sci-Fi","Robert H. Harris,Paul Brinegar,Gary Conway,Gary Clarke",CM
2436,2437,Teenage Cave Man,1958,65 min,"Adventure, Sci-Fi","Robert Vaughn,Darah Marshall,Leslie Bradley,Frank DeKova",CM
2437,2438,Puppet Master: Axis of Evil,2010,83 min,"Fantasy, Horror, Sci-Fi","Levi Fiehler,Jenna Gallaher,Taylor M. Graham,Tom Sandoval",CM
2438,2439,Twice-Told Tales,1963,120 min,"Horror, Mystery, Romance","Vincent Price,Sebastian Cabot,Brett Halsey,Beverly Garland",CM
2439,2440,Equalizer 2000,1987,85 min,"Action, Adventure, Sci-Fi","Richard Norton,Corinne Wahl,Robert Patrick,William Steis",CM
2440,2441,Queen Crab,2015,80 min,"Action, Sci-Fi, Thriller","Michelle Simone Miller,Kathryn Metz,Richard Lounello,A.J. DeLucia",CM
2441,2442,Crash and Burn,1990,85 min,"Horror, Sci-Fi","Paul Ganus,Megan Ward,Ralph Waite,Bill Moseley",CM
2442,2443,Astraea,2015,95 min,"Adventure, Drama, Sci-Fi","Scotty Crowe,Jessica Cummings,Nerea Duhart,Alec Judelson",CM
2443,2444,Ravagers,1979,90 min,"Sci-Fi, Fantasy, Drama","Richard Harris,Ernest Borgnine,Ann Turkel,Art Carney",CM
2444,2445,Larva,2005,96 min,"Horror, Sci-Fi","Vincent Ventresca,Rachel Hunter,William Forsythe,David Selby",CM
2445,2446,Earth vs. the Spider,2001,90 min,"Horror, Sci-Fi, Thriller","Dan Aykroyd,Devon Gummersall,Amelia Heinle,Theresa Russell",CM
2446,2447,The Crawling Hand,1963,89 min,"Horror, Sci-Fi","Peter Breck,Kent Taylor,Rod Lauren,Alan Hale Jr.",CM
2447,2448,Second Sight,1989,83 min,"Comedy, Mystery, Sci-Fi","John Larroquette,Bronson Pinchot,Bess Armstrong,Stuart Pankin",CM
2448,2449,Project: Metalbeast,1995,92 min,"Horror, Sci-Fi","Kim Delaney,Barry Bostwick,Kane Hodder,John Marzilli",CM
2449,2450,Nice Girls Don't Explode,1987,92 min,"Comedy, Romance, Sci-Fi","Barbara Harris,Michelle Meyrink,William O'Leary,Wallace Shawn",CM
2450,2451,Infection,2004,98 min,"Drama, Horror, Sci-Fi","Michiko Hada,Mari Hoshino,Tae Kimura,Yko Maki",CM
2451,2452,Rat Scratch Fever,2011,95 min,"Horror, Sci-Fi","Randal Malone,Tasha Tacosa,Ford Austin,Eric Flenner",CM
2452,2453,They Nest,2000,92 min,"Sci-Fi, Horror","Thomas Calabro,Dean Stockwell,John Savage,Kristen Dalton",CM
2453,2454,The Black Hole,2016,111 min,"Sci-Fi, Thriller","Malcolm McDowell,Dean Cain,Izzie Steele,Natalie Distler",CM
2454,2455,Andromina: The Pleasure Planet,1999,88 min,"Comedy, Fantasy, Horror","Shyra Deland,Christian Boeving,Mike Roman,Miyoko Fujimori",CM
2455,2456,Amphibious Creature of the Deep,2010,83 min,"Action, Adventure, Comedy","Verdi Solaiman,Mohammad Aditya,Steven Baray,Dorman Borisman",CM
2456,2457,Pokmon: Jirachi - Wish Maker,2003,81 min,"Animation, Action, Adventure","Rica Matsumoto,Veronica Taylor,Eric Stuart,Ikue tani",CM
